"Name","Code","year","co2emission"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","1972",0.896244238102806
"Trinidad and Tobago","TTO","1972",8.5147293355479
"Tunisia","TUN","1972",0.895381092646132
"Turkey","TUR","1972",1.47202134097986
"Tuvalu","TUV","1972",NA
"Tanzania","TZA","1972",0.150204181492812
"Uganda","UGA","1972",0.139225546636352
"Ukraine","UKR","1972",NA
"Upper middle income","UMC","1972",2.09045909333302
"Uruguay","URY","1972",2.1535718551488
"United States","USA","1972",21.7486419846019
"Uzbekistan","UZB","1972",NA
"St. Vincent and the Grenadines","VCT","1972",0.396376725433182
"Venezuela, RB","VEN","1972",5.17266803078339
"British Virgin Islands","VGB","1972",2.15536833855799
"Virgin Islands (U.S.)","VIR","1972",NA
"Vietnam","VNM","1972",0.506231964408735
"Vanuatu","VUT","1972",0.686484819786585
"World","WLD","1972",4.1586482817653
"Samoa","WSM","1972",0.248954486204649
"Kosovo","XKX","1972",NA
"Yemen, Rep.","YEM","1972",0.234116059058232
"South Africa","ZAF","1972",7.37605184337716
"Zambia","ZMB","1972",0.910556328526385
"Zimbabwe","ZWE","1972",1.44963165618918
"Aruba","ABW","1973",NA
"Afghanistan","AFG","1973",0.135366587543459
"Angola","AGO","1973",0.751239887196508
"Albania","ALB","1973",2.30389741687392
"Andorra","AND","1973",NA
"Arab World","ARB","1973",2.40953292626913
"United Arab Emirates","ARE","1973",77.6193313128446
"Argentina","ARG","1973",3.75415427499428
"Armenia","ARM","1973",NA
"American Samoa","ASM","1973",NA
"Antigua and Barbuda","ATG","1973",5.18507462686567
"Australia","AUS","1973",12.7796868460389
"Austria","AUT","1973",7.93086698527507
"Azerbaijan","AZE","1973",NA
"Burundi","BDI","1973",0.0203432556864864
"Belgium","BEL","1973",14.2554864028118
"Benin","BEN","1973",0.122481633439585
"Burkina Faso","BFA","1973",0.0284432144902869
"Bangladesh","BGD","1973",0.0673356049518662
"Bulgaria","BGR","1973",7.98355022122228
"Bahrain","BHR","1973",23.0558642658239
"Bahamas, The","BHS","1973",43.3736178980481
"Bosnia and Herzegovina","BIH","1973",NA
"Belarus","BLR","1973",NA
"Belize","BLZ","1973",1.13446873018083
"Bermuda","BMU","1973",7.90654275092937
"Bolivia","BOL","1973",0.722531683021227
"Brazil","BRA","1973",1.29536175011696
"Barbados","BRB","1973",1.97629891100881
"Brunei Darussalam","BRN","1973",67.2105553759966
"Bhutan","BTN","1973",0.0112146846003756
"Botswana","BWA","1973",0.0744123888264011
"Central African Republic","CAF","1973",0.0851506686798395
"Canada","CAN","1973",16.9671352779285
"Central Europe and the Baltics","CEB","1973",8.95786589162121
"Switzerland","CHE","1973",7.33475928944452
"Channel Islands","CHI","1973",NA
"Chile","CHL","1973",2.69367890308713
"China","CHN","1973",1.09819569131687
"Cote d'Ivoire","CIV","1973",0.549280442406462
"Cameroon","CMR","1973",0.127383274475322
"Congo, Dem. Rep.","COD","1973",0.147251810394098
"Congo, Rep.","COG","1973",0.842937878847496
"Colombia","COL","1973",1.46364546973993
"Comoros","COM","1973",0.120127104763153
"Cabo Verde","CPV","1973",0.229975504301504
"Costa Rica","CRI","1973",1.02693682453423
"Caribbean small states","CSS","1973",6.04713449688227
"Cuba","CUB","1973",2.44019111858146
"Curacao","CUW","1973",NA
"Cayman Islands","CYM","1973",5.44166202930811
"Cyprus","CYP","1973",3.93775222127925
"Czech Republic","CZE","1973",NA
"Germany","DEU","1973",NA
"Djibouti","DJI","1973",0.942881281222451
"Dominica","DMA","1973",0.357815941342106
"Denmark","DNK","1973",11.801611792919
"Dominican Republic","DOM","1973",1.22146722023167
"Algeria","DZA","1973",2.43878057203056
"East Asia & Pacific (excluding high income)","EAP","1973",0.949210786785381
"Early-demographic dividend","EAR","1973",1.00441376686604
"East Asia & Pacific","EAS","1973",1.74057184157555
"Europe & Central Asia (excluding high income)","ECA","1973",NA
"Europe & Central Asia","ECS","1973",NA
"Ecuador","ECU","1973",0.795505652968634
"Egypt, Arab Rep.","EGY","1973",0.64491559293044
"Euro area","EMU","1973",NA
"Eritrea","ERI","1973",NA
"Spain","ESP","1973",4.44046295534415
"Estonia","EST","1973",NA
"Ethiopia","ETH","1973",0.0564759831453524
"European Union","EUU","1973",10.6826712945543
"Fragile and conflict affected situations","FCS","1973",0.431948655979628
"Finland","FIN","1973",10.5842903284362
"Fiji","FJI","1973",1.13820745012975
"France","FRA","1973",9.70910781504057
"Faroe Islands","FRO","1973",6.26496149751158
"Micronesia, Fed. Sts.","FSM","1973",NA
"Gabon","GAB","1973",8.52996050857253
"United Kingdom","GBR","1973",11.7455269442877
"Georgia","GEO","1973",NA
"Ghana","GHA","1973",0.260726855142583
"Gibraltar","GIB","1973",2.84455311973019
"Guinea","GIN","1973",0.184302778037237
"Gambia, The","GMB","1973",0.122851928928408
"Guinea-Bissau","GNB","1973",0.147432297871941
"Equatorial Guinea","GNQ","1973",0.105659724973527
"Greece","GRC","1973",4.17251216977863
"Grenada","GRD","1973",0.587227364442879
"Greenland","GRL","1973",11.3751836734694
"Guatemala","GTM","1973",0.481161858488696
"Guam","GUM","1973",NA
"Guyana","GUY","1973",2.47174195386866
"High income","HIC","1973",12.0755353709677
"Hong Kong SAR, China","HKG","1973",2.19158925877028
"Honduras","HND","1973",0.508861433976347
"Heavily indebted poor countries (HIPC)","HPC","1973",0.22694581939517
"Croatia","HRV","1973",NA
"Haiti","HTI","1973",0.0857363592467407
"Hungary","HUN","1973",7.00424240478027
"IBRD only","IBD","1973",1.7710877614139
"IDA & IBRD total","IBT","1973",1.54330822279468
"IDA total","IDA","1973",0.457196378740351
"IDA blend","IDB","1973",0.960611383328727
"Indonesia","IDN","1973",0.395605932565676
"IDA only","IDX","1973",0.218006607276663
"Isle of Man","IMN","1973",NA
"India","IND","1973",0.377193440247623
"Not classified","INX","1973",NA
"Ireland","IRL","1973",7.40779273805473
"Iran, Islamic Rep.","IRN","1973",4.19325294839558
"Iraq","IRQ","1973",2.7984140646859
"Iceland","ISL","1973",8.25570255796757
"Israel","ISR","1973",5.89091580231849
"Italy","ITA","1973",6.47143578376782
"Jamaica","JAM","1973",4.21887681280993
"Jordan","JOR","1973",1.13109191856878
"Japan","JPN","1973",8.47295875239408
"Kazakhstan","KAZ","1973",NA
"Kenya","KEN","1973",0.311093258624831
"Kyrgyz Republic","KGZ","1973",NA
"Cambodia","KHM","1973",0.017229279021559
"Kiribati","KIR","1973",0.684742217989655
"St. Kitts and Nevis","KNA","1973",0.662047798515041
"Korea, Rep.","KOR","1973",2.14333025375457
"Kuwait","KWT","1973",26.7685513479492
"Latin America & Caribbean (excluding high income)","LAC","1973",1.91667620187376
"Lao PDR","LAO","1973",0.177114137801456
"Lebanon","LBN","1973",2.88993421686155
"Liberia","LBR","1973",0.978276057439219
"Libya","LBY","1973",6.00115025989867
"St. Lucia","LCA","1973",0.75171449869549
"Latin America & Caribbean","LCN","1973",2.00376937608459
"Least developed countries: UN classification","LDC","1973",0.164727878814005
"Low income","LIC","1973",0.285546643955968
"Liechtenstein","LIE","1973",NA
"Sri Lanka","LKA","1973",0.278372470464161
"Lower middle income","LMC","1973",0.632842280955617
"Low & middle income","LMY","1973",1.4129041493059
"Lesotho","LSO","1973",NA
"Late-demographic dividend","LTE","1973",2.21227046444066
"Lithuania","LTU","1973",NA
"Luxembourg","LUX","1973",40.4316963903553
"Latvia","LVA","1973",NA
"Macao SAR, China","MAC","1973",0.90580974865052
"St. Martin (French part)","MAF","1973",NA
"Morocco","MAR","1973",0.565476893651401
"Monaco","MCO","1973",NA
"Moldova","MDA","1973",NA
"Madagascar","MDG","1973",0.150425186699515
"Maldives","MDV","1973",0.0287155151486676
"Middle East & North Africa","MEA","1973",3.07385639349417
"Mexico","MEX","1973",2.56182101356851
"Marshall Islands","MHL","1973",NA
"Middle income","MIC","1973",1.49905112750314
"North Macedonia","MKD","1973",NA
"Mali","MLI","1973",0.0427882031019853
"Malta","MLT","1973",2.66955658504302
"Myanmar","MMR","1973",0.140593863473252
"Middle East & North Africa (excluding high income)","MNA","1973",1.97613098938171
"Montenegro","MNE","1973",NA
"Mongolia","MNG","1973",2.49049813068595
"Northern Mariana Islands","MNP","1973",NA
"Mozambique","MOZ","1973",0.36864726921226
"Mauritania","MRT","1973",0.374256173668847
"Mauritius","MUS","1973",0.784435818361993
"Malawi","MWI","1973",0.112313220165144
"Malaysia","MYS","1973",1.51075121986902
"North America","NAC","1973",21.9754351095479
"Namibia","NAM","1973",NA
"New Caledonia","NCL","1973",20.2327081712062
"Niger","NER","1973",0.0673235075786119
"Nigeria","NGA","1973",0.82472177111643
"Nicaragua","NIC","1973",0.693460299943268
"Netherlands","NLD","1973",12.3254524298175
"Norway","NOR","1973",7.70691701181534
"Nepal","NPL","1973",0.0328118768093197
"Nauru","NRU","1973",12.1739318706697
"New Zealand","NZL","1973",6.14695843041907
"OECD members","OED","1973",11.3432420756354
"Oman","OMN","1973",2.61738369686711
"Other small states","OSS","1973",4.89464915562458
"Pakistan","PAK","1973",0.317538456701161
"Panama","PAN","1973",1.96080599463348
"Peru","PER","1973",1.35180661809153
"Philippines","PHL","1973",0.808336682019499
"Palau","PLW","1973",13.9385492556224
"Papua New Guinea","PNG","1973",0.450216813718176
"Poland","POL","1973",10.0766317616587
"Pre-demographic dividend","PRE","1973",0.496232417221996
"Puerto Rico","PRI","1973",NA
"Korea, Dem. People’s Rep.","PRK","1973",NA
"Portugal","PRT","1973",2.31706860803188
"Paraguay","PRY","1973",0.326792561237954
"West Bank and Gaza","PSE","1973",NA
"Pacific island small states","PSS","1973",0.9952099510991
"Post-demographic dividend","PST","1973",12.345587190297
"French Polynesia","PYF","1973",1.70428805557594
"Qatar","QAT","1973",87.6865514185644
"Romania","ROU","1973",6.95730449127149
"Russian Federation","RUS","1973",NA
"Rwanda","RWA","1973",0.0169669007480262
"South Asia","SAS","1973",0.333289493896239
"Saudi Arabia","SAU","1973",14.174275837193
"Sudan","SDN","1973",0.357025947725627
"Senegal","SEN","1973",0.332811096985984
"Singapore","SGP","1973",9.67666621067032
"Solomon Islands","SLB","1973",0.36812135746354
"Sierra Leone","SLE","1973",0.185027583423036
"El Salvador","SLV","1973",0.49673180686482
"San Marino","SMR","1973",NA
"Somalia","SOM","1973",0.0751643429995192
"Serbia","SRB","1973",NA
"Sub-Saharan Africa (excluding high income)","SSA","1973",0.926954060382444
"South Sudan","SSD","1973",NA
"Sub-Saharan Africa","SSF","1973",0.92693109078754
"Small states","SST","1973",5.0971764144399
"Sao Tome and Principe","STP","1973",0.184586731098359
"Suriname","SUR","1973",5.77812641300029
"Slovak Republic","SVK","1973",NA
"Slovenia","SVN","1973",NA
"Sweden","SWE","1973",10.7378226154553
"Eswatini","SWZ","1973",0.787078772268727
"Sint Maarten (Dutch part)","SXM","1973",NA
"Seychelles","SYC","1973",0.837920973071785
"Syrian Arab Republic","SYR","1973",1.12179854333375
"Turks and Caicos Islands","TCA","1973",NA
"Chad","TCD","1973",0.0412877643146978
"East Asia & Pacific (IDA & IBRD countries)","TEA","1973",0.947637034821957
"Europe & Central Asia (IDA & IBRD countries)","TEC","1973",NA
"Togo","TGO","1973",0.175123570285823
"Thailand","THA","1973",0.608951134003337
"Tajikistan","TJK","1973",NA
"Turkmenistan","TKM","1973",NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","1973",1.95495653615893
"Timor-Leste","TLS","1973",NA
"Middle East & North Africa (IDA & IBRD countries)","TMN","1973",1.97503186103882
"Tonga","TON","1973",0.295174903981049
"South Asia (IDA & IBRD)","TSA","1973",0.333289493896239
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","1973",0.926931090787541
"Trinidad and Tobago","TTO","1973",9.57069785440067
"Tunisia","TUN","1973",0.892795853396614
"Turkey","TUR","1973",1.58746639120657
"Tuvalu","TUV","1973",NA
"Tanzania","TZA","1973",0.213834838373205
"Uganda","UGA","1973",0.115916086607166
"Ukraine","UKR","1973",NA
"Upper middle income","UMC","1973",2.19120552940977
"Uruguay","URY","1973",2.04652216757845
"United States","USA","1973",22.5105821272339
"Uzbekistan","UZB","1973",NA
"St. Vincent and the Grenadines","VCT","1973",0.431084417180537
"Venezuela, RB","VEN","1973",5.33985473253851
"British Virgin Islands","VGB","1973",2.47007313317937
"Virgin Islands (U.S.)","VIR","1973",NA
"Vietnam","VNM","1973",0.538520380164376
"Vanuatu","VUT","1973",0.586738775640821
"World","WLD","1973",4.29947772491738
"Samoa","WSM","1973",0.246332222699914
"Kosovo","XKX","1973",NA
"Yemen, Rep.","YEM","1973",0.420241858868179
"South Africa","ZAF","1973",7.25683613821864
"Zambia","ZMB","1973",0.993838788487007
"Zimbabwe","ZWE","1973",1.57904213296094
"Aruba","ABW","1974",NA
"Afghanistan","AFG","1974",0.154503240567311
"Angola","AGO","1974",0.72077637996977
"Albania","ALB","1974",1.84900669071079
"Andorra","AND","1974",NA
"Arab World","ARB","1974",2.28589068301436
"United Arab Emirates","ARE","1974",67.0170370798223
"Argentina","ARG","1974",3.75336660448062
"Armenia","ARM","1974",NA
"American Samoa","ASM","1974",NA
"Antigua and Barbuda","ATG","1974",6.79719581749049
"Australia","AUS","1974",12.559668731327
"Austria","AUT","1974",7.56269727826075
"Azerbaijan","AZE","1974",NA
"Burundi","BDI","1974",0.0251410214535802
"Belgium","BEL","1974",13.8369655455829
"Benin","BEN","1974",0.127701407913379
"Burkina Faso","BFA","1974",0.0339984447125442
"Bangladesh","BGD","1974",0.0678004888203152
"Bulgaria","BGR","1974",8.21095803598331
"Bahrain","BHR","1974",21.4566176149513
"Bahamas, The","BHS","1974",39.9146769662921
"Bosnia and Herzegovina","BIH","1974",NA
"Belarus","BLR","1974",NA
"Belize","BLZ","1974",1.17293061299093
"Bermuda","BMU","1974",8.30911985018727
"Bolivia","BOL","1974",0.718814878830847
"Brazil","BRA","1974",1.37008801522905
"Barbados","BRB","1974",2.00854302578441
"Brunei Darussalam","BRN","1974",52.7802827073875
"Bhutan","BTN","1974",0.0108656681037676
"Botswana","BWA","1974",0.123137711413828
"Central African Republic","CAF","1974",0.0590717672319719
"Canada","CAN","1974",17.0980056137397
"Central Europe and the Baltics","CEB","1974",9.17329338237365
"Switzerland","CHE","1974",6.54131127092498
"Channel Islands","CHI","1974",NA
"Chile","CHL","1974",2.48878403819884
"China","CHN","1974",1.09736711056811
"Cote d'Ivoire","CIV","1974",0.581684564597139
"Cameroon","CMR","1974",0.134591330521339
"Congo, Dem. Rep.","COD","1974",0.151241021058304
"Congo, Rep.","COG","1974",1.0887541008877
"Colombia","COL","1974",1.54977983622157
"Comoros","COM","1974",0.117295205194639
"Cabo Verde","CPV","1974",0.244258594530585
"Costa Rica","CRI","1974",0.933699793511148
"Caribbean small states","CSS","1974",5.74617805724724
"Cuba","CUB","1974",2.45805720342733
"Curacao","CUW","1974",NA
"Cayman Islands","CYM","1974",4.7867896614742
"Cyprus","CYP","1974",2.9971650174676
"Czech Republic","CZE","1974",NA
"Germany","DEU","1974",NA
"Djibouti","DJI","1974",0.94721733493842
"Dominica","DMA","1974",0.408568006462216
"Denmark","DNK","1974",10.9167686263068
"Dominican Republic","DOM","1974",1.27981813210471
"Algeria","DZA","1974",1.97575810304337
"East Asia & Pacific (excluding high income)","EAP","1974",0.942572369264068
"Early-demographic dividend","EAR","1974",1.01807058403568
"East Asia & Pacific","EAS","1974",1.71862065846572
"Europe & Central Asia (excluding high income)","ECA","1974",NA
"Europe & Central Asia","ECS","1974",NA
"Ecuador","ECU","1974",0.895286832233864
"Egypt, Arab Rep.","EGY","1974",0.692786858309077
"Euro area","EMU","1974",NA
"Eritrea","ERI","1974",NA
"Spain","ESP","1974",4.89498864045474
"Estonia","EST","1974",NA
"Ethiopia","ETH","1974",0.0545538055007835
"European Union","EUU","1974",10.4631266010978
"Fragile and conflict affected situations","FCS","1974",0.413998401841988
"Finland","FIN","1974",9.95206770002989
"Fiji","FJI","1974",1.18684682932006
"France","FRA","1974",9.31238237451311
"Faroe Islands","FRO","1974",7.36093023255814
"Micronesia, Fed. Sts.","FSM","1974",NA
"Gabon","GAB","1974",8.59062264668164
"United Kingdom","GBR","1974",10.9835928609891
"Georgia","GEO","1974",NA
"Ghana","GHA","1974",0.301285841242436
"Gibraltar","GIB","1974",2.57669142742421
"Guinea","GIN","1974",0.189814038331566
"Gambia, The","GMB","1974",0.11913785162379
"Guinea-Bissau","GNB","1974",0.135514746447681
"Equatorial Guinea","GNQ","1974",0.19316629730106
"Greece","GRC","1974",4.04138251390144
"Grenada","GRD","1974",0.393492933867004
"Greenland","GRL","1974",11.2602828282828
"Guatemala","GTM","1974",0.489619151126381
"Guam","GUM","1974",NA
"Guyana","GUY","1974",2.10722277111651
"High income","HIC","1974",11.6732437380764
"Hong Kong SAR, China","HKG","1974",2.43919411576591
"Honduras","HND","1974",0.509432247692972
"Heavily indebted poor countries (HIPC)","HPC","1974",0.225718154963212
"Croatia","HRV","1974",NA
"Haiti","HTI","1974",0.0945384524682685
"Hungary","HUN","1974",7.07173547914249
"IBRD only","IBD","1974",1.7859807178001
"IDA & IBRD total","IBT","1974",1.56169050351798
"IDA total","IDA","1974",0.497670517863434
"IDA blend","IDB","1974",1.09849416881736
"Indonesia","IDN","1974",0.402292446487214
"IDA only","IDX","1974",0.220117592206921
"Isle of Man","IMN","1974",NA
"India","IND","1974",0.381064001697759
"Not classified","INX","1974",NA
"Ireland","IRL","1974",7.42750119521912
"Iran, Islamic Rep.","IRN","1974",4.52744235118142
"Iraq","IRQ","1974",2.7353232328465
"Iceland","ISL","1974",8.09364385318458
"Israel","ISR","1974",5.75839532129109
"Italy","ITA","1974",6.52151472192381
"Jamaica","JAM","1974",3.80406183428088
"Jordan","JOR","1974",1.11047324472602
"Japan","JPN","1974",8.31387944118662
"Kazakhstan","KAZ","1974",NA
"Kenya","KEN","1974",0.378551725461621
"Kyrgyz Republic","KGZ","1974",NA
"Cambodia","KHM","1974",0.00973539478393105
"Kiribati","KIR","1974",0.607420904422726
"St. Kitts and Nevis","KNA","1974",0.827242375022559
"Korea, Rep.","KOR","1974",2.18166435135716
"Kuwait","KWT","1974",20.0970679060482
"Latin America & Caribbean (excluding high income)","LAC","1974",1.99621384571402
"Lao PDR","LAO","1974",0.0980820571287193
"Lebanon","LBN","1974",2.85059394239464
"Liberia","LBR","1974",1.10743498962276
"Libya","LBY","1974",3.6845075541372
"St. Lucia","LCA","1974",0.676624442988809
"Latin America & Caribbean","LCN","1974",2.07067769685981
"Least developed countries: UN classification","LDC","1974",0.160078203189617
